idx,dative,givenness_template,hypothesis_id,hypothesis_item,code_id,code_score,length_score,haap_score,score,best_lr,best_wd,best_epoch,template_id,item,template_type,template,combo,stimulus,agent,theme,recipient,theme_pronominality,theme_animacy,theme_definiteness,recipient_pronominality,recipient_animacy,recipient_definiteness,length_diff,theme_givenness,recipient_givenness
10528,PO,1,977,8,75,2,-2.386294361119891,-0.3862943611198908,-0.3862943611198908,0.05,0,66,1,977,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_4,"Do you see Alex and some little boxes ?
<s> Alex [verb] a ball with a star on it to the little boxes .",Alex,a ball with a star on it,the little boxes,noun,inanimate,indefinite,noun,inanimate,definite,4,new,given
10528,PO,2,977,8,75,2,-2.386294361119891,-0.3862943611198908,-0.3862943611198908,0.05,0,70,2,977,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_4,"Look it's Alex and some little boxes !
<s> Alex [verb] a ball with a star on it to the little boxes .",Alex,a ball with a star on it,the little boxes,noun,inanimate,indefinite,noun,inanimate,definite,4,new,given
10528,PO,3,977,8,75,2,-2.386294361119891,-0.3862943611198908,-0.3862943611198908,0.05,0,16,3,977,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_4,"Here's Alex with some little boxes !
<s> Alex [verb] a ball with a star on it to the little boxes .",Alex,a ball with a star on it,the little boxes,noun,inanimate,indefinite,noun,inanimate,definite,4,new,given
10530,PO,1,978,1,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,35,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Laura and a blue ball ?
<s> Laura [verb] a toy that's in the box to the blue ball .",Laura,a toy that's in the box,the blue ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10530,PO,2,978,1,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,35,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Laura and a blue ball !
<s> Laura [verb] a toy that's in the box to the blue ball .",Laura,a toy that's in the box,the blue ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10530,PO,3,978,1,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,70,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Laura with a blue ball !
<s> Laura [verb] a toy that's in the box to the blue ball .",Laura,a toy that's in the box,the blue ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10532,PO,1,978,2,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,70,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Sarah and some blue balls ?
<s> Sarah [verb] a toy that's in the bag to the blue balls .",Sarah,a toy that's in the bag,the blue balls,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10532,PO,2,978,2,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,70,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Sarah and some blue balls !
<s> Sarah [verb] a toy that's in the bag to the blue balls .",Sarah,a toy that's in the bag,the blue balls,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10532,PO,3,978,2,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,54,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Sarah with some blue balls !
<s> Sarah [verb] a toy that's in the bag to the blue balls .",Sarah,a toy that's in the bag,the blue balls,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10534,PO,1,978,3,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,63,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Michael and a toy ?
<s> Michael [verb] a cookie with pink frosting to the toy .",Michael,a cookie with pink frosting,the toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10534,PO,2,978,3,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,68,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Michael and a toy !
<s> Michael [verb] a cookie with pink frosting to the toy .",Michael,a cookie with pink frosting,the toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10534,PO,3,978,3,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,56,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Michael with a toy !
<s> Michael [verb] a cookie with pink frosting to the toy .",Michael,a cookie with pink frosting,the toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10536,PO,1,978,4,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,10,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Jenny and a treasure box ?
<s> Jenny [verb] a cup with a red top to the treasure box .",Jenny,a cup with a red top,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10536,PO,2,978,4,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,8,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Jenny and a treasure box !
<s> Jenny [verb] a cup with a red top to the treasure box .",Jenny,a cup with a red top,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10536,PO,3,978,4,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,9,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Jenny with a treasure box !
<s> Jenny [verb] a cup with a red top to the treasure box .",Jenny,a cup with a red top,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10538,PO,1,978,5,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,42,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Mark and a big toy ?
<s> Mark [verb] a pencil that's on the desk to the big toy .",Mark,a pencil that's on the desk,the big toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10538,PO,2,978,5,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,36,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Mark and a big toy !
<s> Mark [verb] a pencil that's on the desk to the big toy .",Mark,a pencil that's on the desk,the big toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10538,PO,3,978,5,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,60,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Mark with a big toy !
<s> Mark [verb] a pencil that's on the desk to the big toy .",Mark,a pencil that's on the desk,the big toy,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10540,PO,1,978,6,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,70,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Alex and some tiny books ?
<s> Alex [verb] a pencil that's on the desk to the tiny books .",Alex,a pencil that's on the desk,the tiny books,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10540,PO,2,978,6,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,67,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Alex and some tiny books !
<s> Alex [verb] a pencil that's on the desk to the tiny books .",Alex,a pencil that's on the desk,the tiny books,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10540,PO,3,978,6,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,68,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Alex with some tiny books !
<s> Alex [verb] a pencil that's on the desk to the tiny books .",Alex,a pencil that's on the desk,the tiny books,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10542,PO,1,978,7,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,53,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see William and a red ball ?
<s> William [verb] a pencil that's on the radio to the red ball .",William,a pencil that's on the radio,the red ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10542,PO,2,978,7,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,69,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's William and a red ball !
<s> William [verb] a pencil that's on the radio to the red ball .",William,a pencil that's on the radio,the red ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10542,PO,3,978,7,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,36,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's William with a red ball !
<s> William [verb] a pencil that's on the radio to the red ball .",William,a pencil that's on the radio,the red ball,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10544,PO,1,978,8,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,46,1,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Do you see Judy and a big box ?
<s> Judy [verb] a cookie with m and ms to the big box .",Judy,a cookie with m and ms,the big box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10544,PO,2,978,8,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,7,2,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Look it's Judy and a big box !
<s> Judy [verb] a cookie with m and ms to the big box .",Judy,a cookie with m and ms,the big box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10544,PO,3,978,8,75,2,-2.09861228866811,-0.09861228866811,-0.09861228866811,0.05,0,8,3,978,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_3,"Here's Judy with a big box !
<s> Judy [verb] a cookie with m and ms to the big box .",Judy,a cookie with m and ms,the big box,noun,inanimate,indefinite,noun,inanimate,definite,3,new,given
10546,PO,1,979,1,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,65,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Laura and some big toys ?
<s> Laura [verb] a box with the blocks to the big toys .",Laura,a box with the blocks,the big toys,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10546,PO,2,979,1,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,37,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Laura and some big toys !
<s> Laura [verb] a box with the blocks to the big toys .",Laura,a box with the blocks,the big toys,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10546,PO,3,979,1,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,9,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Laura with some big toys !
<s> Laura [verb] a box with the blocks to the big toys .",Laura,a box with the blocks,the big toys,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10548,PO,1,979,2,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Jenny and a treasure box ?
<s> Jenny [verb] a book with those circles to the treasure box .",Jenny,a book with those circles,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10548,PO,2,979,2,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Jenny and a treasure box !
<s> Jenny [verb] a book with those circles to the treasure box .",Jenny,a book with those circles,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10548,PO,3,979,2,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Jenny with a treasure box !
<s> Jenny [verb] a book with those circles to the treasure box .",Jenny,a book with those circles,the treasure box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10550,PO,1,979,3,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Alex and a little box ?
<s> Alex [verb] a cookie with chocolate frosting to the little box .",Alex,a cookie with chocolate frosting,the little box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10550,PO,2,979,3,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Alex and a little box !
<s> Alex [verb] a cookie with chocolate frosting to the little box .",Alex,a cookie with chocolate frosting,the little box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10550,PO,3,979,3,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,14,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Alex with a little box !
<s> Alex [verb] a cookie with chocolate frosting to the little box .",Alex,a cookie with chocolate frosting,the little box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10552,PO,1,979,4,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,65,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Sarah and some little cookies ?
<s> Sarah [verb] a book with those circles to the little cookies .",Sarah,a book with those circles,the little cookies,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10552,PO,2,979,4,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,32,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Sarah and some little cookies !
<s> Sarah [verb] a book with those circles to the little cookies .",Sarah,a book with those circles,the little cookies,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10552,PO,3,979,4,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,46,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Sarah with some little cookies !
<s> Sarah [verb] a book with those circles to the little cookies .",Sarah,a book with those circles,the little cookies,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10554,PO,1,979,5,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,62,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Michael and some small cups ?
<s> Michael [verb] a book with those circles to the small cups .",Michael,a book with those circles,the small cups,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10554,PO,2,979,5,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,36,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Michael and some small cups !
<s> Michael [verb] a book with those circles to the small cups .",Michael,a book with those circles,the small cups,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10554,PO,3,979,5,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,44,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Michael with some small cups !
<s> Michael [verb] a book with those circles to the small cups .",Michael,a book with those circles,the small cups,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10556,PO,1,979,6,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,43,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Mark and a yummy cookie ?
<s> Mark [verb] a box with the blocks to the yummy cookie .",Mark,a box with the blocks,the yummy cookie,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10556,PO,2,979,6,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Mark and a yummy cookie !
<s> Mark [verb] a box with the blocks to the yummy cookie .",Mark,a box with the blocks,the yummy cookie,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10556,PO,3,979,6,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,31,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Mark with a yummy cookie !
<s> Mark [verb] a box with the blocks to the yummy cookie .",Mark,a box with the blocks,the yummy cookie,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10558,PO,1,979,7,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,23,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see Judy and a tool box ?
<s> Judy [verb] a cookie with pink frosting to the tool box .",Judy,a cookie with pink frosting,the tool box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10558,PO,2,979,7,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,69,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's Judy and a tool box !
<s> Judy [verb] a cookie with pink frosting to the tool box .",Judy,a cookie with pink frosting,the tool box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10558,PO,3,979,7,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,70,3,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Here's Judy with a tool box !
<s> Judy [verb] a cookie with pink frosting to the tool box .",Judy,a cookie with pink frosting,the tool box,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10560,PO,1,979,8,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,46,1,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Do you see William and some tool boxes ?
<s> William [verb] a cookie with pink frosting to the tool boxes .",William,a cookie with pink frosting,the tool boxes,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
10560,PO,2,979,8,75,2,-1.6931471805599454,0.3068528194400546,0.3068528194400546,0.05,0,30,2,979,agent-1arg,agent-recipient,agent-1arg_recipient__niinid_2,"Look it's William and some tool boxes !
<s> William [verb] a cookie with pink frosting to the tool boxes .",William,a cookie with pink frosting,the tool boxes,noun,inanimate,indefinite,noun,inanimate,definite,2,new,given
